Unnamed: 0,ID_3,ID,ANHO_PLAN,ANHO-SIES,ANHO_SIES_CARR,ANHO_SIES_JOR,COD_PLA,ANHO,AÑO BÚSQUEDA SIES,Column6,PLAN_NOMBRE,JORNADA USACH,JORNADA SIES,ESTADO JORNADA,LLAVE,SIES_CARR,SIES,LLAVE SIES,PROGRAMA SIES,ID.1,OBSERVACIÓN,COD_PLAN2,COD CARRERA,Nombre carrera,REPLICA COD_SIES,DURACIÓN,Tipo Carrera  ,Nombre Título  ,COD_DEPTO,COD_DEPTO_2,COD_FAC,Columna2,FACULTAD,Columna1
3365.0,TMI-2017-6,7045-2017,2017-7045,2017-I71S1C109J1V1,2017-I71S1C109,2017-I71S1C109J1,7045.0,2017.0,2017.0,,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,1.0,1.0,OK,70452017.0,I71S1C109,I71S1C109J1V1,2017I71S1C109J1V1,TECNOLOGO EN MANTENIMIENTO INDUSTRIAL,2017TMI,SE INFORMA COMO TECNÓLOGO,7045.0,TMI,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,I71S1C109J1V1,6.0,Plan Regular,TECNOLOGO EN MANTENIMIENTO INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3366.0,TMI-2018-6,7045-2018,2018-7045,2018-I71S1C109J1V1,2018-I71S1C109,2018-I71S1C109J1,7045.0,2018.0,2018.0,,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,1.0,1.0,OK,70452018.0,I71S1C109,I71S1C109J1V1,2018I71S1C109J1V1,TECNOLOGIA EN MANTENIMIENTO INDUSTRIAL,2018TMI,SIN OBSERVACIONES,7045.0,TMI,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,I71S1C109J1V1,6.0,Plan Regular,TECNOLOGO EN MANTENIMIENTO INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3367.0,TMI-2019-6,7045-2019,2019-7045,2019-I71S1C109J1V1,2019-I71S1C109,2019-I71S1C109J1,7045.0,2019.0,2019.0,,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,1.0,1.0,OK,70452019.0,I71S1C109,I71S1C109J1V1,2019I71S1C109J1V1,TECNOLOGIA EN MANTENIMIENTO INDUSTRIAL,2019TMI,SIN OBSERVACIONES,7045.0,TMI,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,I71S1C109J1V1,6.0,Plan Regular,TECNOLOGO EN MANTENIMIENTO INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3368.0,TMI-2020-6,7045-2020,2020-7045,2020-I71S1C109J1V1,2020-I71S1C109,2020-I71S1C109J1,7045.0,2020.0,2020.0,,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,1.0,1.0,OK,70452020.0,I71S1C109,I71S1C109J1V1,2020I71S1C109J1V1,TECNOLOGIA EN MANTENIMIENTO INDUSTRIAL,2020TMI,SIN OBSERVACIONES,7045.0,TMI,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,I71S1C109J1V1,6.0,Plan Regular,TECNOLOGO EN MANTENIMIENTO INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3369.0,TMI-2021-6,7045-2021,2021-7045,2021-I71S1C109J1V1,2021-I71S1C109,2021-I71S1C109J1,7045.0,2021.0,2021.0,,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,1.0,1.0,OK,70452021.0,I71S1C109,I71S1C109J1V1,2021I71S1C109J1V1,TECNOLOGIA EN MANTENIMIENTO INDUSTRIAL,2021TMI,SIN OBSERVACIONES,7045.0,TMI,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,I71S1C109J1V1,6.0,Plan Regular,TECNOLOGO EN MANTENIMIENTO INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3370.0,TMI-2022-6,7045-2022,2022-7045,2022-I71S1C109J1V1,2022-I71S1C109,2022-I71S1C109J1,7045.0,2022.0,2022.0,,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,1.0,1.0,OK,70452022.0,I71S1C109,I71S1C109J1V1,2022I71S1C109J1V1,TECNOLOGIA EN MANTENIMIENTO INDUSTRIAL,2022TMI,SIN OBSERVACIONES,7045.0,TMI,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,I71S1C109J1V1,6.0,Plan Regular,TECNOLOGO EN MANTENIMIENTO INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3371.0,TMI-2023-6,7045-2023,2023-7045,2023-I71S1C109J1V1,2023-I71S1C109,2023-I71S1C109J1,7045.0,2023.0,2023.0,,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,1.0,1.0,OK,70452023.0,I71S1C109,I71S1C109J1V1,2023I71S1C109J1V1,TECNOLOGIA EN MANTENIMIENTO INDUSTRIAL,2023TMI,SIN OBSERVACIONES,7045.0,TMI,TECNOLOGÍA EN MANTENIMIENTO INDUSTRIAL,I71S1C109J1V1,6.0,Plan Regular,TECNOLOGO EN MANTENIMIENTO INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3372.0,TEC-2016-6,7047-2016,2016-7047,2016-I71S1C104J1V1,2016-I71S1C104,2016-I71S1C104J1,7047.0,2016.0,2016.0,,TECNOLOGÍA EN CONSTRUCCIONES,1.0,1.0,OK,70472016.0,I71S1C104,I71S1C104J1V1,2016I71S1C104J1V1,TECNOLOGO EN CONSTRUCCIONES,2016TEC,SE INFORMA COMO TECNÓLOGO,7047.0,TEC,TECNOLOGÍA EN CONSTRUCCIONES,I71S1C104J1V1,6.0,Plan Regular,TECNOLOGO EN CONSTRUCCIONES,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3373.0,TEC-2017-6,7047-2017,2017-7047,2017-I71S1C104J1V1,2017-I71S1C104,2017-I71S1C104J1,7047.0,2017.0,2017.0,,TECNOLOGÍA EN CONSTRUCCIONES,1.0,1.0,OK,70472017.0,I71S1C104,I71S1C104J1V1,2017I71S1C104J1V1,TECNOLOGO EN CONSTRUCCIONES,2017TEC,SE INFORMA COMO TECNÓLOGO,7047.0,TEC,TECNOLOGÍA EN CONSTRUCCIONES,I71S1C104J1V1,6.0,Plan Regular,TECNOLOGO EN CONSTRUCCIONES,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3374.0,TEC-2018-6,7047-2018,2018-7047,2018-I71S1C104J1V1,2018-I71S1C104,2018-I71S1C104J1,7047.0,2018.0,2018.0,,TECNOLOGÍA EN CONSTRUCCIONES,1.0,1.0,OK,70472018.0,I71S1C104,I71S1C104J1V1,2018I71S1C104J1V1,TECNOLOGIA EN CONSTRUCCIONES,2018TEC,SIN OBSERVACIONES,7047.0,TEC,TECNOLOGÍA EN CONSTRUCCIONES,I71S1C104J1V1,6.0,Plan Regular,TECNOLOGO EN CONSTRUCCIONES,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3375.0,TEC-2019-6,7047-2019,2019-7047,2019-I71S1C104J1V1,2019-I71S1C104,2019-I71S1C104J1,7047.0,2019.0,2019.0,,TECNOLOGÍA EN CONSTRUCCIONES,1.0,1.0,OK,70472019.0,I71S1C104,I71S1C104J1V1,2019I71S1C104J1V1,TECNOLOGIA EN CONSTRUCCIONES,2019TEC,SIN OBSERVACIONES,7047.0,TEC,TECNOLOGÍA EN CONSTRUCCIONES,I71S1C104J1V1,6.0,Plan Regular,TECNOLOGO EN CONSTRUCCIONES,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3376.0,TEC-2020-6,7047-2020,2020-7047,2020-I71S1C104J1V1,2020-I71S1C104,2020-I71S1C104J1,7047.0,2020.0,2020.0,,TECNOLOGÍA EN CONSTRUCCIONES,1.0,1.0,OK,70472020.0,I71S1C104,I71S1C104J1V1,2020I71S1C104J1V1,TECNOLOGIA EN CONSTRUCCIONES,2020TEC,SIN OBSERVACIONES,7047.0,TEC,TECNOLOGÍA EN CONSTRUCCIONES,I71S1C104J1V1,6.0,Plan Regular,TECNOLOGO EN CONSTRUCCIONES,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3377.0,TEC-2021-6,7047-2021,2021-7047,2021-I71S1C104J1V1,2021-I71S1C104,2021-I71S1C104J1,7047.0,2021.0,2021.0,,TECNOLOGÍA EN CONSTRUCCIONES,1.0,1.0,OK,70472021.0,I71S1C104,I71S1C104J1V1,2021I71S1C104J1V1,TECNOLOGIA EN CONSTRUCCIONES,2021TEC,SIN OBSERVACIONES,7047.0,TEC,TECNOLOGÍA EN CONSTRUCCIONES,I71S1C104J1V1,6.0,Plan Regular,TECNOLOGO EN CONSTRUCCIONES,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3378.0,TEC-2022-6,7047-2022,2022-7047,2022-I71S1C104J1V1,2022-I71S1C104,2022-I71S1C104J1,7047.0,2022.0,2022.0,,TECNOLOGÍA EN CONSTRUCCIONES,1.0,1.0,OK,70472022.0,I71S1C104,I71S1C104J1V1,2022I71S1C104J1V1,TECNOLOGIA EN CONSTRUCCIONES,2022TEC,SIN OBSERVACIONES,7047.0,TEC,TECNOLOGÍA EN CONSTRUCCIONES,I71S1C104J1V1,6.0,Plan Regular,TECNOLOGO EN CONSTRUCCIONES,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3379.0,TEC-2023-6,7047-2023,2023-7047,2023-I71S1C104J1V1,2023-I71S1C104,2023-I71S1C104J1,7047.0,2023.0,2023.0,,TECNOLOGÍA EN CONSTRUCCIONES,1.0,1.0,OK,70472023.0,I71S1C104,I71S1C104J1V1,2023I71S1C104J1V1,TECNOLOGIA EN CONSTRUCCIONES,2023TEC,SIN OBSERVACIONES,7047.0,TEC,TECNOLOGÍA EN CONSTRUCCIONES,I71S1C104J1V1,6.0,Plan Regular,TECNOLOGO EN CONSTRUCCIONES,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3380.0,TAI-2016-6,7048-2016,2016-7048,2016-I71S1C108J1V1,2016-I71S1C108,2016-I71S1C108J1,7048.0,2016.0,2016.0,,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,1.0,1.0,OK,70482016.0,I71S1C108,I71S1C108J1V1,2016I71S1C108J1V1,TECNOLOGO EN AUTOMATIZACION INDUSTRIAL,2016TAI,SE INFORMA COMO TECNÓLOGO,7048.0,TAI,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,I71S1C108J1V1,6.0,Plan Regular,TECNOLOGO EN AUTOMATIZACION INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3381.0,TAI-2017-6,7048-2017,2017-7048,2017-I71S1C108J1V1,2017-I71S1C108,2017-I71S1C108J1,7048.0,2017.0,2017.0,,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,1.0,1.0,OK,70482017.0,I71S1C108,I71S1C108J1V1,2017I71S1C108J1V1,TECNOLOGO EN AUTOMATIZACION INDUSTRIAL,2017TAI,SE INFORMA COMO TECNÓLOGO,7048.0,TAI,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,I71S1C108J1V1,6.0,Plan Regular,TECNOLOGO EN AUTOMATIZACION INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3382.0,TAI-2018-6,7048-2018,2018-7048,2018-I71S1C108J1V1,2018-I71S1C108,2018-I71S1C108J1,7048.0,2018.0,2018.0,,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,1.0,1.0,OK,70482018.0,I71S1C108,I71S1C108J1V1,2018I71S1C108J1V1,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,2018TAI,SIN OBSERVACIONES,7048.0,TAI,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,I71S1C108J1V1,6.0,Plan Regular,TECNOLOGO EN AUTOMATIZACION INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3383.0,TAI-2019-6,7048-2019,2019-7048,2019-I71S1C108J1V1,2019-I71S1C108,2019-I71S1C108J1,7048.0,2019.0,2019.0,,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,1.0,1.0,OK,70482019.0,I71S1C108,I71S1C108J1V1,2019I71S1C108J1V1,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,2019TAI,SIN OBSERVACIONES,7048.0,TAI,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,I71S1C108J1V1,6.0,Plan Regular,TECNOLOGO EN AUTOMATIZACION INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3384.0,TAI-2020-6,7048-2020,2020-7048,2020-I71S1C108J1V1,2020-I71S1C108,2020-I71S1C108J1,7048.0,2020.0,2020.0,,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,1.0,1.0,OK,70482020.0,I71S1C108,I71S1C108J1V1,2020I71S1C108J1V1,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,2020TAI,SIN OBSERVACIONES,7048.0,TAI,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,I71S1C108J1V1,6.0,Plan Regular,TECNOLOGO EN AUTOMATIZACION INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3385.0,TAI-2021-6,7048-2021,2021-7048,2021-I71S1C108J1V1,2021-I71S1C108,2021-I71S1C108J1,7048.0,2021.0,2021.0,,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,1.0,1.0,OK,70482021.0,I71S1C108,I71S1C108J1V1,2021I71S1C108J1V1,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,2021TAI,SIN OBSERVACIONES,7048.0,TAI,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,I71S1C108J1V1,6.0,Plan Regular,TECNOLOGO EN AUTOMATIZACION INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3386.0,TAI-2022-6,7048-2022,2022-7048,2022-I71S1C108J1V1,2022-I71S1C108,2022-I71S1C108J1,7048.0,2022.0,2022.0,,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,1.0,1.0,OK,70482022.0,I71S1C108,I71S1C108J1V1,2022I71S1C108J1V1,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,2022TAI,SIN OBSERVACIONES,7048.0,TAI,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,I71S1C108J1V1,6.0,Plan Regular,TECNOLOGO EN AUTOMATIZACION INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3387.0,TAI-2023-6,7048-2023,2023-7048,2023-I71S1C108J1V1,2023-I71S1C108,2023-I71S1C108J1,7048.0,2023.0,2023.0,,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,1.0,1.0,OK,70482023.0,I71S1C108,I71S1C108J1V1,2023I71S1C108J1V1,TECNOLOGIA EN AUTOMATIZACION INDUSTRIAL,2023TAI,SIN OBSERVACIONES,7048.0,TAI,TECNOLOGÍA EN AUTOMATIZACIÓN INDUSTRIAL,I71S1C108J1V1,6.0,Plan Regular,TECNOLOGO EN AUTOMATIZACION INDUSTRIAL,68.0,68.0,65.0,DPTO DE TECNOLOG INDUSTRIALES,FACULTAD TECNOLÓGICA,65.0
3388.0,TAP-2016-6,7049-2016,2016-7049,2016-I71S1C102J1V1,2016-I71S1C102,2016-I71S1C102J1,7049.0,2016.0,2016.0,,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,1.0,1.0,OK,70492016.0,I71S1C102,I71S1C102J1V1,2016I71S1C102J1V1,TECNOLOGO EN ADMINISTRACION DE PERSONAL,2016TAP,SE INFORMA COMO TECNÓLOGO,7049.0,TAP,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,I71S1C102J1V1,6.0,Plan Regular,TECNOLOGO EN ADMINISTRACION DE PERSONAL,67.0,67.0,65.0,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65.0
3389.0,TAP-2017-6,7049-2017,2017-7049,2017-I71S1C102J1V1,2017-I71S1C102,2017-I71S1C102J1,7049.0,2017.0,2017.0,,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,1.0,1.0,OK,70492017.0,I71S1C102,I71S1C102J1V1,2017I71S1C102J1V1,TECNOLOGO EN ADMINISTRACION DE PERSONAL,2017TAP,SE INFORMA COMO TECNÓLOGO,7049.0,TAP,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,I71S1C102J1V1,6.0,Plan Regular,TECNOLOGO EN ADMINISTRACION DE PERSONAL,67.0,67.0,65.0,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65.0
3390.0,TAP-2018-6,7049-2018,2018-7049,2018-I71S1C102J1V1,2018-I71S1C102,2018-I71S1C102J1,7049.0,2018.0,2018.0,,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,1.0,1.0,OK,70492018.0,I71S1C102,I71S1C102J1V1,2018I71S1C102J1V1,TECNOLOGIA EN ADMINISTRACION DE PERSONAL,2018TAP,SIN OBSERVACIONES,7049.0,TAP,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,I71S1C102J1V1,6.0,Plan Regular,TECNOLOGO EN ADMINISTRACION DE PERSONAL,67.0,67.0,65.0,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65.0
3391.0,TAP-2019-6,7049-2019,2019-7049,2019-I71S1C102J1V1,2019-I71S1C102,2019-I71S1C102J1,7049.0,2019.0,2019.0,,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,1.0,1.0,OK,70492019.0,I71S1C102,I71S1C102J1V1,2019I71S1C102J1V1,TECNOLOGIA EN ADMINISTRACION DE PERSONAL,2019TAP,SIN OBSERVACIONES,7049.0,TAP,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,I71S1C102J1V1,6.0,Plan Regular,TECNOLOGO EN ADMINISTRACION DE PERSONAL,67.0,67.0,65.0,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65.0
3392.0,TAP-2020-6,7049-2020,2020-7049,2020-I71S1C102J1V1,2020-I71S1C102,2020-I71S1C102J1,7049.0,2020.0,2020.0,,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,1.0,1.0,OK,70492020.0,I71S1C102,I71S1C102J1V1,2020I71S1C102J1V1,TECNOLOGIA EN ADMINISTRACION DE PERSONAL,2020TAP,SIN OBSERVACIONES,7049.0,TAP,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,I71S1C102J1V1,6.0,Plan Regular,TECNOLOGO EN ADMINISTRACION DE PERSONAL,67.0,67.0,65.0,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65.0
3393.0,TAP-2021-6,7049-2021,2021-7049,2021-I71S1C102J1V1,2021-I71S1C102,2021-I71S1C102J1,7049.0,2021.0,2021.0,,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,1.0,1.0,OK,70492021.0,I71S1C102,I71S1C102J1V1,2021I71S1C102J1V1,TECNOLOGIA EN ADMINISTRACION DE PERSONAL,2021TAP,SIN OBSERVACIONES,7049.0,TAP,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,I71S1C102J1V1,6.0,Plan Regular,TECNOLOGO EN ADMINISTRACION DE PERSONAL,67.0,67.0,65.0,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65.0
3394.0,TAP-2022-6,7049-2022,2022-7049,2022-I71S1C102J1V1,2022-I71S1C102,2022-I71S1C102J1,7049.0,2022.0,2022.0,,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,1.0,1.0,OK,70492022.0,I71S1C102,I71S1C102J1V1,2022I71S1C102J1V1,TECNOLOGIA EN ADMINISTRACION DE PERSONAL,2022TAP,SIN OBSERVACIONES,7049.0,TAP,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,I71S1C102J1V1,6.0,Plan Regular,TECNOLOGO EN ADMINISTRACION DE PERSONAL,67.0,67.0,65.0,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65.0
3395.0,TAP-2023-6,7049-2023,2023-7049,2023-I71S1C102J1V1,2023-I71S1C102,2023-I71S1C102J1,7049.0,2023.0,2023.0,,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,1.0,1.0,OK,70492023.0,I71S1C102,I71S1C102J1V1,2023I71S1C102J1V1,TECNOLOGIA EN ADMINISTRACION DE PERSONAL,2023TAP,SIN OBSERVACIONES,7049.0,TAP,TECNOLOGÍA EN ADMINISTRACIÓN DE PERSONAL,I71S1C102J1V1,6.0,Plan Regular,TECNOLOGO EN ADMINISTRACION DE PERSONAL,67.0,67.0,65.0,DPTO DE TECNOLOGÍAS GRALES,FACULTAD TECNOLÓGICA,65.0
3396.0,TEA-2010-12,7054-2010,2007-7054,2007-I71S1C103J2V1,2007-I71S1C103,2007-I71S1C103J2,7054.0,2007.0,2010.0,,TECNÓLOGO EN ALIMENTOS (V),2.0,2.0,OK,70542007.0,I71S1C103,I71S1C103J2V1,2010I71S1C103J2V1,TECNOLOGO EN ALIMENTOS,2010TEA,SIN OBSERVACIONES,7054.0,TEA,TECNOLOGÍA EN ALIMENTOS,I71S1C103J2V1,12.0,Plan Regular,TECNOLOGO EN ALIMENTOS,66.0,66.0,65.0,DPTO DE CS Y TECNO DE LOS ALIM,FACULTAD TECNOLÓGICA,65.0
3397.0,TEA-2010-12,7054-2010,2008-7054,2008-I71S1C103J2V1,2008-I71S1C103,2008-I71S1C103J2,7054.0,2008.0,2010.0,,TECNÓLOGO EN ALIMENTOS (V),2.0,2.0,OK,70542008.0,I71S1C103,I71S1C103J2V1,2010I71S1C103J2V1,TECNOLOGO EN ALIMENTOS,2010TEA,SIN OBSERVACIONES,7054.0,TEA,TECNOLOGÍA EN ALIMENTOS,I71S1C103J2V1,12.0,Plan Regular,TECNOLOGO EN ALIMENTOS,66.0,66.0,65.0,DPTO DE CS Y TECNO DE LOS ALIM,FACULTAD TECNOLÓGICA,65.0
3398.0,TEA-2010-12,7054-2010,2009-7054,2009-I71S1C103J2V1,2009-I71S1C103,2009-I71S1C103J2,7054.0,2009.0,2010.0,,TECNÓLOGO EN ALIMENTOS (V),2.0,2.0,OK,70542009.0,I71S1C103,I71S1C103J2V1,2010I71S1C103J2V1,TECNOLOGO EN ALIMENTOS,2010TEA,SIN OBSERVACIONES,7054.0,TEA,TECNOLOGÍA EN ALIMENTOS,I71S1C103J2V1,12.0,Plan Regular,TECNOLOGO EN ALIMENTOS,66.0,66.0,65.0,DPTO DE CS Y TECNO DE LOS ALIM,FACULTAD TECNOLÓGICA,65.0
3399.0,TEA-2010-12,7054-2010,2010-7054,2010-I71S1C103J2V1,2010-I71S1C103,2010-I71S1C103J2,7054.0,2010.0,2010.0,,TECNÓLOGO EN ALIMENTOS (V),2.0,2.0,OK,70542010.0,I71S1C103,I71S1C103J2V1,2010I71S1C103J2V1,TECNOLOGO EN ALIMENTOS,2010TEA,SIN OBSERVACIONES,7054.0,TEA,TECNOLOGÍA EN ALIMENTOS,I71S1C103J2V1,12.0,Plan Regular,TECNOLOGO EN ALIMENTOS,66.0,66.0,65.0,DPTO DE CS Y TECNO DE LOS ALIM,FACULTAD TECNOLÓGICA,65.0
3400.0,TEA-2011-6,7054-2011,2011-7054,2011-I71S1C103J2V1,2011-I71S1C103,2011-I71S1C103J2,7054.0,2011.0,2011.0,,TECNÓLOGO EN ALIMENTOS (V),2.0,2.0,OK,70542011.0,I71S1C103,I71S1C103J2V1,2011I71S1C103J2V1,TECNOLOGO EN ALIMENTOS,2011TEA,SIN OBSERVACIONES,7054.0,TEA,TECNOLOGÍA EN ALIMENTOS,I71S1C103J2V1,6.0,Plan Regular,TECNOLOGO EN ALIMENTOS,66.0,66.0,65.0,DPTO DE CS Y TECNO DE LOS ALIM,FACULTAD TECNOLÓGICA,65.0
3401.0,TEA-2012-6,7054-2012,2012-7054,2012-I71S1C103J2V1,2012-I71S1C103,2012-I71S1C103J2,7054.0,2012.0,2012.0,,TECNÓLOGO EN ALIMENTOS (V),2.0,2.0,OK,70542012.0,I71S1C103,I71S1C103J2V1,2012I71S1C103J2V1,TECNOLOGO EN ALIMENTOS,2012TEA,SIN OBSERVACIONES,7054.0,TEA,TECNOLOGÍA EN ALIMENTOS,I71S1C103J2V1,6.0,Plan Regular,TECNOLOGO EN ALIMENTOS,66.0,66.0,65.0,DPTO DE CS Y TECNO DE LOS ALIM,FACULTAD TECNOLÓGICA,65.0
3402.0,TEA-2013-6,7054-2013,2013-7054,2013-I71S1C103J2V1,2013-I71S1C103,2013-I71S1C103J2,7054.0,2013.0,2013.0,,TECNÓLOGO EN ALIMENTOS (V),2.0,2.0,OK,70542013.0,I71S1C103,I71S1C103J2V1,2013I71S1C103J2V1,TECNOLOGO EN ALIMENTOS,2013TEA,SIN OBSERVACIONES,7054.0,TEA,TECNOLOGÍA EN ALIMENTOS,I71S1C103J2V1,6.0,Plan Regular,TECNOLOGO EN ALIMENTOS,66.0,66.0,65.0,DPTO DE CS Y TECNO DE LOS ALIM,FACULTAD TECNOLÓGICA,65.0
3403.0,TEA-2014-6,7054-2014,2014-7054,2014-I71S1C103J2V1,2014-I71S1C103,2014-I71S1C103J2,7054.0,2014.0,2014.0,,TECNÓLOGO EN ALIMENTOS (V),2.0,2.0,OK,70542014.0,I71S1C103,I71S1C103J2V1,2014I71S1C103J2V1,TECNOLOGO EN ALIMENTOS,2014TEA,SIN OBSERVACIONES,7054.0,TEA,TECNOLOGÍA EN ALIMENTOS,I71S1C103J2V1,6.0,Plan Regular,TECNOLOGO EN ALIMENTOS,66.0,66.0,65.0,DPTO DE CS Y TECNO DE LOS ALIM,FACULTAD TECNOLÓGICA,65.0
